Year	Segment	Category	Sub-Category	Sales	Profit
2016	Corporate	Office Supplies	Paper	12.96	6.22
2016	Corporate	Office Supplies	Paper	47.52	21.38
2016	Corporate	Office Supplies	Binders	33.44	11.70
2016	Consumer	Furniture	Chairs	573.17	63.69
2016	Consumer	Office Supplies	Appliances	113.55	8.52
2016	Consumer	Office Supplies	Binders	3.32	-2.65
2016	Consumer	Office Supplies	Envelopes	134.29	45.32
2016	Consumer	Office Supplies	Binders	4.31	-6.90
2016	Consumer	Office Supplies	Binders	26.35	-18.45
2016	Corporate	Office Supplies	Paper	19.44	9.33
2016	Home Office	Furniture	Furnishings	98.33	9.83
2016	Corporate	Office Supplies	Art	5.76	1.67
2016	Home Office	Office Supplies	Storage	727.30	-172.73
2016	Home Office	Furniture	Furnishings	22.61	-10.17
2016	Home Office	Technology	Accessories	666.40	-33.32
2016	Consumer	Technology	Machines	837.60	62.82
2016	Consumer	Office Supplies	Envelopes	135.90	63.87
2016	Consumer	Office Supplies	Paper	34.68	16.99
2016	Consumer	Furniture	Chairs	532.70	-39.95
2016	Consumer	Office Supplies	Appliances	43.10	11.21
2016	Consumer	Office Supplies	Supplies	15.88	0.16
2016	Corporate	Office Supplies	Art	21.30	8.73
2016	Corporate	Office Supplies	Appliances	"1,040.80"	281.02
2016	Corporate	Office Supplies	Art	29.34	7.92
2016	Home Office	Office Supplies	Labels	25.20	11.59
2016	Home Office	Office Supplies	Labels	37.59	17.67
2016	Home Office	Office Supplies	Storage	14.97	4.19
2016	Home Office	Technology	Accessories	1.98	0.89
2016	Consumer	Office Supplies	Fasteners	10.23	4.91
2016	Consumer	Office Supplies	Paper	154.90	69.71
2016	Corporate	Technology	Accessories	159.98	44.00
2016	Corporate	Furniture	Chairs	"1,024.72"	-29.28
2016	Consumer	Office Supplies	Paper	6.48	3.11
2016	Corporate	Furniture	Chairs	"1,603.14"	100.20
2016	Corporate	Office Supplies	Art	5.47	1.64
2016	Corporate	Technology	Accessories	47.98	13.20
2016	Corporate	Office Supplies	Art	8.26	3.80
2016	Corporate	Technology	Phones	33.00	8.25
2016	Corporate	Technology	Accessories	249.95	87.48
2016	Home Office	Technology	Accessories	47.97	14.87
2016	Consumer	Office Supplies	Paper	11.56	5.66
2016	Consumer	Technology	Phones	209.97	58.79
2016	Consumer	Furniture	Tables	447.84	98.52
2016	Consumer	Technology	Accessories	479.97	163.19
2016	Consumer	Office Supplies	Art	8.64	2.51
2016	Consumer	Furniture	Furnishings	186.54	41.04
2016	Corporate	Office Supplies	Binders	146.69	45.84
2016	Corporate	Office Supplies	Paper	31.01	11.24
2016	Consumer	Office Supplies	Supplies	51.52	-10.95
2016	Consumer	Office Supplies	Paper	3.53	1.15
2016	Consumer	Office Supplies	Paper	4.62	1.68
2016	Consumer	Office Supplies	Supplies	55.17	6.21
2016	Consumer	Office Supplies	Paper	122.97	60.26
2016	Consumer	Furniture	Tables	244.62	20.97
2016	Consumer	Technology	Phones	59.97	28.79
2016	Consumer	Office Supplies	Paper	81.54	36.69
2016	Consumer	Office Supplies	Fasteners	11.68	5.26
2016	Consumer	Office Supplies	Binders	29.00	13.92
2016	Corporate	Office Supplies	Storage	14.16	1.06
2016	Corporate	Office Supplies	Paper	79.92	27.97
2016	Corporate	Office Supplies	Labels	9.22	3.34
2016	Consumer	Office Supplies	Paper	15.48	5.61
2016	Consumer	Technology	Phones	108.58	8.14
2016	Consumer	Office Supplies	Binders	13.14	-21.68
2016	Consumer	Office Supplies	Binders	10.02	-16.54
2016	Consumer	Furniture	Bookcases	156.37	-52.89
2016	Corporate	Office Supplies	Binders	18.43	-12.29
2016	Home Office	Office Supplies	Paper	64.62	22.62
2016	Home Office	Technology	Accessories	95.98	-10.80
2016	Home Office	Office Supplies	Binders	1.79	-3.04
2016	Home Office	Office Supplies	Supplies	27.93	8.10
2016	Home Office	Technology	Phones	22.00	5.50
2016	Corporate	Furniture	Tables	241.92	-56.45
2016	Corporate	Furniture	Bookcases	163.88	-81.94
2016	Corporate	Office Supplies	Binders	3.49	-2.79
2016	Corporate	Office Supplies	Fasteners	10.58	-2.38
2016	Consumer	Technology	Phones	290.90	-67.88
2016	Consumer	Office Supplies	Storage	54.22	3.39
2016	Consumer	Furniture	Chairs	786.74	-258.50
2016	Consumer	Office Supplies	Labels	100.24	33.83
2016	Consumer	Office Supplies	Binders	37.76	-27.69
2016	Consumer	Furniture	Furnishings	47.04	15.99
2016	Consumer	Technology	Phones	339.96	42.50
2016	Consumer	Office Supplies	Storage	23.97	2.40
2016	Home Office	Technology	Accessories	6.79	2.31
2016	Home Office	Office Supplies	Paper	24.56	11.54
2016	Home Office	Office Supplies	Binders	3.05	1.07
2016	Home Office	Office Supplies	Paper	49.12	23.09
2016	Home Office	Office Supplies	Binders	"4,355.17"	1415.43
2016	Corporate	Office Supplies	Envelopes	21.88	10.94
2016	Corporate	Office Supplies	Paper	30.48	9.91
2016	Corporate	Technology	Phones	23.99	-4.80
2016	Corporate	Office Supplies	Fasteners	16.69	5.42
2016	Consumer	Technology	Accessories	468.90	206.32
2016	Consumer	Technology	Accessories	72.48	30.44
2016	Consumer	Office Supplies	Supplies	10.95	3.29
2016	Consumer	Furniture	Furnishings	191.82	61.38
2016	Consumer	Office Supplies	Binders	24.10	11.09
2016	Consumer	Technology	Phones	8.78	2.28
2016	Consumer	Office Supplies	Appliances	376.74	71.16
2016	Consumer	Office Supplies	Binders	29.52	14.46
2016	Consumer	Office Supplies	Art	11.96	2.99
2016	Consumer	Office Supplies	Binders	26.40	12.67
2016	Home Office	Office Supplies	Envelopes	12.78	5.75
2016	Consumer	Office Supplies	Art	75.48	19.62
2016	Consumer	Furniture	Furnishings	39.98	10.00
2016	Consumer	Office Supplies	Fasteners	1.81	0.65
2016	Consumer	Office Supplies	Binders	8.26	3.88
2016	Home Office	Office Supplies	Storage	46.53	12.10
2016	Consumer	Office Supplies	Labels	29.24	9.87
2016	Consumer	Office Supplies	Storage	35.17	-8.35
2016	Consumer	Technology	Machines	"1,362.90"	-19.47
2016	Home Office	Furniture	Furnishings	84.27	-75.84
2016	Consumer	Office Supplies	Binders	22.91	-17.57
2016	Consumer	Office Supplies	Appliances	309.46	34.81
2016	Consumer	Office Supplies	Art	19.46	3.40
2016	Consumer	Furniture	Tables	472.52	-149.63
2016	Consumer	Technology	Accessories	"1,012.68"	303.80
2016	Consumer	Office Supplies	Binders	17.22	-12.63
2016	Consumer	Technology	Copiers	999.98	449.99
2016	Home Office	Office Supplies	Binders	8.61	-13.34
2016	Home Office	Technology	Accessories	159.56	33.91
2016	Consumer	Furniture	Chairs	215.98	-2.70
2016	Consumer	Office Supplies	Envelopes	65.94	30.99
2016	Consumer	Furniture	Furnishings	94.68	31.24
2016	Consumer	Office Supplies	Storage	23.67	0.95
2016	Consumer	Technology	Phones	"1,091.17"	68.20
2016	Consumer	Office Supplies	Art	18.69	5.23
2016	Consumer	Furniture	Tables	568.73	28.44
2016	Consumer	Office Supplies	Binders	7.31	2.56
2016	Home Office	Office Supplies	Binders	"1,141.47"	-760.98
2016	Home Office	Technology	Phones	280.78	-46.80
2016	Home Office	Furniture	Furnishings	83.95	-90.25
2016	Consumer	Office Supplies	Binders	8.81	-14.97
2016	Corporate	Office Supplies	Paper	48.16	22.15
2016	Consumer	Office Supplies	Storage	54.50	14.17
2016	Corporate	Office Supplies	Binders	87.28	41.02
2016	Consumer	Furniture	Bookcases	344.94	31.04
2016	Consumer	Furniture	Furnishings	14.76	4.28
2016	Consumer	Office Supplies	Binders	12.76	5.87
2016	Consumer	Office Supplies	Labels	58.48	27.49
2016	Consumer	Furniture	Bookcases	198.74	0.00
2016	Corporate	Office Supplies	Paper	30.96	11.22
2016	Consumer	Office Supplies	Art	3.91	1.03
2016	Consumer	Office Supplies	Art	62.38	7.02
2016	Consumer	Furniture	Furnishings	63.94	24.94
2016	Consumer	Office Supplies	Binders	60.60	20.45
2016	Consumer	Office Supplies	Supplies	22.72	6.59
2016	Consumer	Office Supplies	Paper	12.19	4.11
2016	Consumer	Office Supplies	Appliances	87.17	8.72
2016	Consumer	Office Supplies	Art	31.74	8.33
2016	Consumer	Furniture	Furnishings	42.60	16.61
2016	Consumer	Office Supplies	Binders	113.94	54.69
2016	Consumer	Office Supplies	Storage	129.92	5.20
2016	Consumer	Office Supplies	Art	5.28	2.53
2016	Corporate	Office Supplies	Storage	535.41	160.62
2016	Consumer	Office Supplies	Envelopes	16.56	7.78
2016	Consumer	Technology	Accessories	279.95	67.19
2016	Consumer	Office Supplies	Paper	239.50	114.96
2016	Consumer	Furniture	Furnishings	24.27	8.74
2016	Consumer	Technology	Copiers	"2,799.96"	944.99
2016	Corporate	Furniture	Furnishings	82.80	10.35
2016	Consumer	Furniture	Furnishings	12.22	3.67
2016	Consumer	Office Supplies	Storage	194.94	23.39
2016	Consumer	Office Supplies	Storage	70.95	20.58
2016	Consumer	Office Supplies	Paper	91.36	42.03
2016	Consumer	Furniture	Chairs	242.94	29.15
2016	Consumer	Office Supplies	Labels	22.05	10.58
2016	Consumer	Technology	Phones	278.40	80.74
2016	Home Office	Office Supplies	Art	107.94	26.99
2016	Corporate	Furniture	Chairs	347.80	-24.84
2016	Corporate	Technology	Accessories	116.00	29.00
2016	Consumer	Office Supplies	Binders	9.56	-7.33
2016	Consumer	Office Supplies	Envelopes	23.47	7.63
2016	Consumer	Office Supplies	Binders	86.06	-63.11
2016	Consumer	Technology	Phones	108.78	6.80
2016	Consumer	Office Supplies	Paper	10.27	3.21
2016	Home Office	Office Supplies	Appliances	62.79	-166.39
2016	Home Office	Office Supplies	Fasteners	28.44	4.27
2016	Consumer	Office Supplies	Paper	96.08	46.12
2016	Consumer	Office Supplies	Binders	11.68	3.94
2016	Consumer	Office Supplies	Fasteners	4.36	1.79
2016	Corporate	Office Supplies	Paper	25.92	9.07
2016	Corporate	Office Supplies	Fasteners	15.81	5.34
2016	Corporate	Office Supplies	Paper	10.37	3.76
2016	Consumer	Office Supplies	Paper	192.16	92.24
2016	Consumer	Office Supplies	Storage	93.46	-17.52
2016	Consumer	Office Supplies	Labels	25.06	11.78
2016	Consumer	Furniture	Tables	"1,652.94"	314.06
2016	Home Office	Office Supplies	Paper	9.25	3.35
2016	Consumer	Office Supplies	Binders	8.95	-7.46
2016	Consumer	Office Supplies	Binders	8.86	-6.49
2016	Consumer	Furniture	Chairs	85.25	-1.22
2016	Corporate	Furniture	Furnishings	21.20	-11.66
2016	Consumer	Furniture	Furnishings	58.25	11.65
2016	Consumer	Furniture	Chairs	71.25	-19.34
2016	Consumer	Office Supplies	Art	7.87	0.59
2016	Consumer	Furniture	Chairs	887.27	-63.38
2016	Corporate	Technology	Phones	43.60	12.21
2016	Corporate	Office Supplies	Appliances	77.88	22.59
2016	Consumer	Technology	Accessories	31.86	11.15
2016	Consumer	Furniture	Bookcases	722.35	90.29
2016	Consumer	Office Supplies	Envelopes	95.95	29.99
2016	Consumer	Office Supplies	Binders	3.20	-2.46
2016	Consumer	Office Supplies	Storage	10.78	0.81
2016	Corporate	Office Supplies	Paper	41.92	15.20
2016	Corporate	Technology	Phones	329.58	37.08
2016	Consumer	Office Supplies	Storage	35.95	3.60
2016	Consumer	Furniture	Bookcases	"2,396.27"	-317.15
2016	Consumer	Office Supplies	Storage	131.14	-32.78
2016	Consumer	Technology	Accessories	57.58	0.72
2016	Home Office	Office Supplies	Binders	33.02	11.56
2016	Home Office	Office Supplies	Binders	67.14	23.50
2016	Home Office	Furniture	Bookcases	173.94	13.92
2016	Home Office	Office Supplies	Labels	14.76	6.94
2016	Consumer	Furniture	Furnishings	14.14	-7.77
2016	Consumer	Furniture	Tables	601.47	-300.74
2016	Home Office	Office Supplies	Appliances	207.48	62.24
2016	Corporate	Office Supplies	Art	70.37	6.16
2016	Corporate	Technology	Phones	59.96	21.74
2016	Consumer	Technology	Accessories	35.17	8.35
2016	Consumer	Office Supplies	Paper	64.70	23.46
2016	Consumer	Furniture	Tables	146.04	-12.78
2016	Consumer	Furniture	Furnishings	43.13	14.66
2016	Consumer	Office Supplies	Paper	30.87	14.20
2016	Consumer	Office Supplies	Art	14.88	3.72
2016	Consumer	Office Supplies	Paper	34.24	15.41
2016	Consumer	Office Supplies	Storage	261.74	65.44
2016	Consumer	Office Supplies	Binders	14.62	5.48
2016	Consumer	Office Supplies	Binders	55.36	18.68
2016	Home Office	Furniture	Furnishings	15.01	-12.01
2016	Home Office	Office Supplies	Storage	59.48	8.92
2016	Home Office	Office Supplies	Paper	6.69	3.08
2016	Home Office	Office Supplies	Art	67.56	8.45
2016	Consumer	Furniture	Tables	300.93	-34.39
2016	Consumer	Technology	Phones	719.96	54.00
2016	Corporate	Technology	Phones	519.68	58.46
2016	Consumer	Office Supplies	Labels	7.38	3.47
2016	Consumer	Office Supplies	Binders	14.26	4.46
2016	Consumer	Office Supplies	Paper	81.98	40.17
2016	Consumer	Office Supplies	Binders	39.62	13.87
2016	Consumer	Office Supplies	Binders	276.78	89.95
2016	Consumer	Office Supplies	Paper	7.61	3.58
2016	Consumer	Technology	Accessories	"3,347.37"	636.00
2016	Corporate	Office Supplies	Paper	8.45	2.64
2016	Corporate	Technology	Phones	728.95	-157.94
2016	Home Office	Office Supplies	Binders	22.43	-17.94
2016	Home Office	Office Supplies	Storage	37.52	3.75
2016	Consumer	Technology	Copiers	"1,599.92"	751.96
2016	Consumer	Office Supplies	Envelopes	11.09	5.43
2016	Consumer	Office Supplies	Storage	332.94	6.66
2016	Consumer	Office Supplies	Binders	39.87	12.96
2016	Consumer	Technology	Phones	224.75	62.93
2016	Consumer	Office Supplies	Labels	6.00	2.10
2016	Consumer	Office Supplies	Binders	1.91	-3.24
2016	Corporate	Office Supplies	Art	2.91	0.91
2016	Corporate	Office Supplies	Paper	20.74	7.26
2016	Corporate	Office Supplies	Paper	9.57	2.99
2016	Consumer	Office Supplies	Envelopes	99.57	33.60
2016	Corporate	Furniture	Furnishings	15.14	3.59
2016	Corporate	Furniture	Chairs	466.77	52.51
2016	Corporate	Furniture	Furnishings	15.23	1.71
2016	Corporate	Office Supplies	Labels	6.26	2.04
2016	Consumer	Office Supplies	Fasteners	10.47	4.82
2016	Consumer	Office Supplies	Labels	11.07	5.20
2016	Consumer	Office Supplies	Binders	20.70	7.76
2016	Corporate	Technology	Accessories	20.70	1.66
2016	Corporate	Office Supplies	Fasteners	11.34	5.22
2016	Corporate	Office Supplies	Storage	67.90	0.68
2016	Corporate	Furniture	Chairs	"1,059.12"	307.14
2016	Corporate	Office Supplies	Paper	68.52	31.52
2016	Home Office	Technology	Phones	146.95	9.18
2016	Home Office	Furniture	Chairs	83.14	5.20
2016	Corporate	Furniture	Furnishings	40.48	14.57
2016	Consumer	Office Supplies	Storage	40.74	0.41
2016	Consumer	Office Supplies	Labels	14.40	7.06
2016	Consumer	Technology	Phones	149.95	41.99
2016	Consumer	Office Supplies	Supplies	16.90	5.07
2016	Consumer	Office Supplies	Paper	17.61	8.45
2016	Consumer	Office Supplies	Appliances	378.00	136.08
2016	Consumer	Office Supplies	Paper	17.64	8.64
2016	Consumer	Office Supplies	Storage	373.08	100.73
2016	Consumer	Furniture	Furnishings	"1,336.44"	387.57
2016	Consumer	Technology	Phones	29.97	0.30
2016	Home Office	Office Supplies	Paper	25.92	12.44
2016	Consumer	Technology	Phones	437.85	131.36
2016	Consumer	Office Supplies	Binders	673.57	252.59
2016	Consumer	Office Supplies	Paper	5.34	1.87
2016	Corporate	Office Supplies	Binders	841.57	294.55
2016	Consumer	Office Supplies	Paper	21.40	10.06
2016	Consumer	Office Supplies	Binders	48.66	15.82
2016	Corporate	Office Supplies	Binders	20.42	6.64
2016	Corporate	Furniture	Tables	"1,128.39"	259.53
2016	Consumer	Office Supplies	Art	35.40	13.45
2016	Home Office	Office Supplies	Paper	12.96	6.35
2016	Corporate	Furniture	Bookcases	273.67	-12.88
2016	Corporate	Office Supplies	Appliances	17.48	4.54
2016	Home Office	Furniture	Chairs	121.78	30.45
2016	Corporate	Office Supplies	Art	20.10	6.63
2016	Corporate	Technology	Phones	73.58	8.28
2016	Corporate	Office Supplies	Paper	6.48	3.11
2016	Consumer	Technology	Machines	396.00	190.08
2016	Corporate	Technology	Phones	437.85	131.36
2016	Corporate	Furniture	Furnishings	109.48	33.94
2016	Home Office	Furniture	Chairs	113.89	9.97
2016	Home Office	Technology	Phones	105.58	7.92
2016	Consumer	Office Supplies	Binders	232.40	78.44
2016	Corporate	Office Supplies	Art	33.40	12.36
2016	Consumer	Furniture	Furnishings	14.82	6.22
2016	Consumer	Furniture	Furnishings	191.82	61.38
2016	Consumer	Office Supplies	Storage	295.40	-62.77
2016	Home Office	Office Supplies	Labels	12.32	5.91
2016	Consumer	Office Supplies	Binders	4.62	1.73
2016	Corporate	Furniture	Tables	383.44	-167.32
2016	Consumer	Furniture	Chairs	350.98	84.24
2016	Consumer	Office Supplies	Paper	13.08	6.02
2016	Consumer	Office Supplies	Storage	900.08	117.01
2016	Consumer	Furniture	Furnishings	5.35	1.61
2016	Consumer	Furniture	Chairs	99.37	-7.10
2016	Consumer	Office Supplies	Art	2.67	0.37
2016	Consumer	Furniture	Chairs	631.78	140.40
2016	Consumer	Furniture	Furnishings	60.72	26.11
2016	Consumer	Office Supplies	Labels	3.00	1.05
2016	Corporate	Furniture	Chairs	801.57	50.10
2016	Corporate	Office Supplies	Paper	368.91	180.77
2016	Corporate	Furniture	Chairs	885.53	-99.62
2016	Consumer	Technology	Phones	239.98	24.00
2016	Home Office	Furniture	Chairs	701.37	-50.10
2016	Home Office	Office Supplies	Binders	2.31	-3.46
2016	Home Office	Office Supplies	Storage	"1,606.23"	481.87
2016	Home Office	Office Supplies	Paper	17.04	7.67
2016	Home Office	Office Supplies	Binders	49.53	23.77
2016	Home Office	Furniture	Chairs	872.32	244.25
2016	Consumer	Office Supplies	Paper	159.88	73.54
2016	Home Office	Office Supplies	Binders	25.44	12.72
2016	Home Office	Office Supplies	Supplies	27.93	8.10
2016	Consumer	Office Supplies	Supplies	5.04	0.15
2016	Consumer	Technology	Accessories	249.95	107.48
2016	Home Office	Furniture	Furnishings	25.63	3.84
2016	Home Office	Office Supplies	Binders	11.95	4.18
2016	Home Office	Office Supplies	Supplies	6.24	1.87
2016	Consumer	Office Supplies	Storage	69.52	17.38
2016	Corporate	Office Supplies	Binders	8.93	3.12
2016	Corporate	Office Supplies	Paper	65.79	30.26
2016	Corporate	Office Supplies	Binders	271.98	88.39
2016	Corporate	Office Supplies	Art	11.76	3.18
2016	Corporate	Office Supplies	Paper	77.52	37.98
2016	Corporate	Office Supplies	Binders	48.64	15.81
2016	Corporate	Furniture	Furnishings	17.09	1.07
2016	Corporate	Furniture	Chairs	98.39	-11.07
2016	Consumer	Office Supplies	Appliances	393.25	129.77
2016	Consumer	Office Supplies	Binders	83.70	41.01
2016	Home Office	Furniture	Bookcases	163.88	40.97
2016	Corporate	Office Supplies	Art	40.78	4.59
2016	Corporate	Technology	Phones	63.94	5.59
2016	Consumer	Office Supplies	Art	7.87	0.89
2016	Consumer	Office Supplies	Binders	7.51	-6.00
2016	Consumer	Office Supplies	Labels	16.56	5.80
2016	Home Office	Furniture	Furnishings	13.28	6.37
2016	Home Office	Office Supplies	Labels	16.52	5.37
2016	Home Office	Office Supplies	Storage	128.34	37.22
2016	Consumer	Office Supplies	Paper	35.88	16.15
2016	Corporate	Furniture	Furnishings	68.43	8.55
2016	Corporate	Furniture	Furnishings	18.96	7.58
2016	Home Office	Office Supplies	Envelopes	63.97	19.99
2016	Consumer	Office Supplies	Paper	35.56	16.71
2016	Consumer	Technology	Phones	97.98	27.43
2016	Corporate	Furniture	Furnishings	532.70	-26.64
2016	Corporate	Office Supplies	Art	4.91	0.31
2016	Consumer	Office Supplies	Storage	118.25	34.29
2016	Consumer	Furniture	Chairs	368.97	81.17
2016	Corporate	Office Supplies	Supplies	13.68	3.69
2016	Corporate	Office Supplies	Envelopes	4.08	1.92
2016	Corporate	Office Supplies	Labels	18.90	8.69
2016	Home Office	Office Supplies	Binders	10.53	3.68
2016	Home Office	Office Supplies	Paper	11.95	4.03
2016	Home Office	Furniture	Furnishings	28.00	7.70
2016	Home Office	Office Supplies	Binders	12.20	-9.76
2016	Corporate	Office Supplies	Binders	13.22	4.46
2016	Corporate	Furniture	Chairs	184.75	-20.78
2016	Consumer	Furniture	Chairs	155.37	-13.32
2016	Corporate	Office Supplies	Storage	41.96	2.94
2016	Corporate	Office Supplies	Paper	41.70	20.85
2016	Corporate	Furniture	Furnishings	63.20	23.38
2016	Home Office	Furniture	Furnishings	21.44	7.50
2016	Home Office	Office Supplies	Storage	511.06	-95.82
2016	Consumer	Office Supplies	Binders	6.38	2.93
2016	Consumer	Office Supplies	Paper	6.48	3.11
2016	Consumer	Furniture	Furnishings	127.95	21.75
2016	Corporate	Office Supplies	Binders	442.37	-729.91
2016	Corporate	Office Supplies	Envelopes	304.90	143.30
2016	Corporate	Furniture	Chairs	563.24	56.32
2016	Consumer	Furniture	Tables	393.17	-204.45
2016	Corporate	Office Supplies	Labels	15.94	5.18
2016	Corporate	Office Supplies	Paper	60.05	22.52
2016	Corporate	Office Supplies	Binders	5.02	-3.52
